time,Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft,Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Draft
2017-12-26 13:00:00,904.6891666666667,928.3175,-200.47666666666666,-206.22666666666666,875.8866666666668,-158.5175
2017-12-26 14:00:00,887.9841666666665,908.9250000000001,-206.5225,-213.2775,856.7891666666666,-164.86499999999998
2017-12-26 15:00:00,897.5033333333334,929.6166666666667,-222.9041666666666,-232.52666666666667,865.1633333333333,-181.58583333333334
2017-12-26 16:00:00,889.4233333333332,929.2666666666668,-211.67333333333332,-216.68666666666664,864.2475000000001,-168.42750000000004
2017-12-26 17:00:00,879.3608333333335,908.3758333333334,-217.41916666666665,-224.41833333333332,859.185,-173.28666666666663
2017-12-26 18:00:00,889.9266666666666,929.1666666666665,-217.4775,-222.18416666666667,861.6608333333332,-172.095
2017-12-26 19:00:00,889.8925,932.1291666666667,-212.79083333333335,-220.25833333333335,866.6475,-165.87166666666664
2017-12-26 20:00:00,891.1166666666668,934.8883333333333,-212.09833333333336,-218.27166666666668,868.0041666666666,-168.05666666666667
2017-12-26 21:00:00,873.64,907.5633333333334,-218.07500000000002,-225.62583333333336,851.0425000000001,-175.04749999999999
2017-12-26 22:00:00,864.2658333333334,899.8108333333333,-216.18583333333336,-221.65166666666664,843.4041666666667,-171.3516666666667
2017-12-26 23:00:00,881.4949999999999,933.7325,-211.25666666666666,-216.345,864.1566666666668,-167.05999999999997
2017-12-27 00:00:00,883.4508333333334,918.5541666666667,-209.20250000000001,-216.6075,857.9850000000001,-164.82666666666668
2017-12-27 01:00:00,860.995,884.0366666666667,-214.70833333333334,-220.89333333333332,837.0733333333333,-171.39083333333335
2017-12-27 02:00:00,857.2566666666667,871.6675,-209.93416666666664,-213.105,828.5583333333334,-167.37500000000003
2017-12-27 03:00:00,873.9825,904.5358333333334,-216.84083333333334,-224.40750000000003,844.6891666666666,-172.9275
2017-12-27 04:00:00,888.065,930.0958333333333,-216.91500000000005,-224.59833333333333,861.5058333333335,-173.54166666666666
2017-12-27 05:00:00,881.5225,923.6574999999999,-212.21333333333328,-216.87,865.755,-168.00583333333333
2017-12-27 06:00:00,876.1575000000001,920.0708333333333,-206.08,-210.9175,865.21,-162.35416666666666
2017-12-27 07:00:00,879.3483333333334,915.1466666666666,-202.41583333333335,-207.95333333333335,860.415,-159.48666666666668
2017-12-27 08:00:00,879.6241666666666,921.2566666666668,-203.72583333333338,-208.92416666666668,866.8216666666666,-160.53333333333333
2017-12-27 09:00:00,882.1675,924.1041666666666,-184.63750000000002,-209.63000000000002,866.2399999999999,-159.20166666666663
2017-12-27 10:00:00,930.1916666666667,947.7391666666667,-201.26916666666662,-210.97749999999996,887.015,-163.0575
2017-12-27 11:00:00,897.8275,920.0716666666667,-211.97250000000005,-206.47,864.625,-169.57999999999998
2017-12-27 12:00:00,929.1058333333334,941.7916666666666,-181.1475,-190.5275,888.5366666666667,-143.54833333333332
2017-12-27 13:00:00,912.7258333333334,933.1941666666668,-209.69666666666672,-217.915,888.1758333333333,-167.82000000000002
2017-12-27 14:00:00,896.6758333333333,934.7818181818183,-208.25583333333338,-216.17999999999998,875.7783333333335,-166.81916666666666
2017-12-27 15:00:00,916.2575,953.2374999999998,-212.81249999999997,-222.58833333333334,884.9191666666667,-172.015
2017-12-27 16:00:00,895.8441666666664,906.0608333333334,-222.74249999999998,-235.46333333333337,864.9208333333335,-181.08916666666664
2017-12-27 17:00:00,882.0749999999999,900.6741666666667,-141.96416666666664,-152.88083333333333,854.63,-110.82750000000003
2017-12-27 18:00:00,909.1025,914.8183333333333,-109.56166666666667,-125.18333333333334,833.0499999999998,-86.77499999999999
2017-12-27 19:00:00,911.8175,936.2233333333334,-193.37166666666667,-202.97416666666666,881.4175,-154.25
2017-12-27 20:00:00,914.0274999999998,891.6833333333334,-128.01083333333335,-147.53083333333333,856.8566666666666,-100.70750000000002
2017-12-27 21:00:00,895.2724999999999,913.6258333333334,-160.7566666666667,-176.3191666666667,852.4716666666667,-129.28416666666666
2017-12-27 22:00:00,895.7516666666667,927.1583333333334,-198.9375,-207.5058333333333,875.2683333333333,-157.15416666666667
2017-12-27 23:00:00,877.5091666666667,899.4858333333332,-215.65250000000003,-225.1016666666667,850.4208333333335,-169.3975
2017-12-28 00:00:00,879.7608333333333,896.6266666666669,-218.27666666666673,-221.17000000000004,852.1608333333334,-170.42083333333332
2017-12-28 01:00:00,874.88,899.0433333333334,-221.68333333333337,-228.2458333333333,851.7108333333332,-174.04666666666665
2017-12-28 02:00:00,868.6558333333334,898.8933333333333,-219.78166666666667,-227.39166666666665,848.6725,-172.30416666666667
2017-12-28 03:00:00,872.7766666666666,908.5125000000002,-223.48166666666665,-230.39166666666665,857.3108333333334,-175.97333333333327
2017-12-28 04:00:00,860.535,885.4483333333333,-231.93166666666664,-237.9475,841.7658333333334,-183.16
2017-12-28 05:00:00,865.8725000000001,889.9058333333332,-228.98083333333332,-235.07833333333335,847.0158333333334,-181.18499999999997
2017-12-28 06:00:00,870.1658333333334,897.9741666666665,-213.95833333333334,-218.43249999999998,864.4041666666667,-168.15583333333333
2017-12-28 07:00:00,888.1158333333333,915.8266666666667,-209.06416666666667,-214.34833333333333,874.9499999999999,-161.6725
2017-12-28 08:00:00,900.59,942.1950000000002,-208.34,-213.9775,884.3375000000001,-161.46916666666667
2017-12-28 09:00:00,876.5458333333332,900.515,-215.1216666666667,-221.44000000000003,858.8541666666666,-168.62333333333333
2017-12-28 10:00:00,885.8975000000002,923.7208333333334,-219.44833333333335,-229.2225,871.1133333333331,-173.26916666666668
2017-12-28 11:00:00,851.5291666666666,868.2408333333333,-89.65083333333332,-110.7083333333333,822.515,-68.39333333333333
2017-12-28 12:00:00,891.3641666666667,916.9733333333335,-182.9375,-191.67583333333334,865.9000000000001,-142.83583333333334
2017-12-28 13:00:00,914.43,972.8958333333334,-214.54000000000005,-224.53333333333333,908.0358333333335,-167.85416666666666
2017-12-28 14:00:00,886.6149999999999,913.7966666666666,-179.51583333333335,-193.80416666666667,856.7424999999998,-140.4908333333333
2017-12-28 15:00:00,880.3099999999998,892.3275,-176.56166666666664,-186.715,857.5191666666666,-139.60166666666666
2017-12-28 16:00:00,891.14,927.145,-212.23916666666665,-221.42666666666665,867.4291666666668,-167.40583333333336
2017-12-28 17:00:00,877.0300000000001,905.9416666666666,-213.69000000000003,-221.9675,854.79,-167.39833333333334
2017-12-28 18:00:00,870.5633333333334,894.4558333333334,-216.5241666666667,-225.9666666666667,843.7475,-172.00250000000003
2017-12-28 19:00:00,870.2708333333334,884.5875,-212.7825,-221.88416666666672,835.6383333333332,-169.155
2017-12-28 20:00:00,864.8250000000002,877.6374999999999,-212.0491666666667,-218.1983333333333,835.6766666666666,-168.42333333333335
2017-12-28 21:00:00,885.5983333333334,905.5350000000002,-218.23999999999998,-227.85916666666665,859.5458333333331,-173.61833333333334
2017-12-28 22:00:00,907.8041666666668,947.0583333333333,-221.48333333333335,-231.89083333333335,883.7649999999999,-178.6308333333333
2017-12-28 23:00:00,899.3916666666665,934.7275,-211.1341666666667,-217.94500000000002,871.4308333333332,-166.3525
2017-12-29 00:00:00,885.8483333333332,915.3633333333332,-209.68333333333337,-217.25750000000002,854.7791666666666,-164.79583333333332
2017-12-29 01:00:00,904.4583333333335,946.7108333333332,-208.20583333333335,-216.1933333333333,875.4083333333334,-163.03583333333336
2017-12-29 02:00:00,899.5133333333333,957.1291666666667,-207.6266666666667,-214.1575,882.9425,-161.65916666666664
2017-12-29 03:00:00,929.1483333333334,953.9133333333333,-177.26,-191.98,896.2966666666666,-135.67249999999999
2017-12-29 04:00:00,903.5591666666668,925.6958333333332,-200.89999999999998,-206.23499999999999,870.6608333333334,-156.36666666666665
2017-12-29 05:00:00,883.1575000000001,929.3816666666667,-209.31583333333336,-212.70833333333334,867.7283333333331,-160.57166666666666
2017-12-29 06:00:00,892.5591666666666,915.1233333333331,-194.27666666666667,-200.0833333333333,860.4383333333334,-149.6208333333333
2017-12-29 07:00:00,943.5141666666665,944.2400000000001,-125.72833333333335,-144.28583333333333,901.555,-90.55166666666668
2017-12-29 08:00:00,906.765,953.3083333333335,-208.1966666666667,-212.7108333333333,892.4116666666665,-161.01333333333335
2017-12-29 09:00:00,881.3608333333333,927.6925000000001,-222.46416666666664,-227.19416666666666,863.1850000000001,-172.045
2017-12-29 10:00:00,887.3525,938.4516666666665,-230.06583333333333,-233.61250000000004,870.6483333333332,-178.72833333333332
2017-12-29 11:00:00,884.9941666666667,930.0533333333333,-228.9366666666667,-234.39333333333335,865.9958333333333,-178.23
2017-12-29 12:00:00,887.895,924.8291666666668,-235.09916666666666,-239.1575,860.5258333333335,-185.13833333333332
2017-12-29 13:00:00,878.4399999999999,914.3074999999999,-226.60000000000002,-232.8458333333334,857.3316666666668,-177.02583333333328
2017-12-29 14:00:00,883.9475000000001,913.585,-231.72916666666663,-234.5525,853.5266666666666,-178.96249999999998
2017-12-29 15:00:00,885.895,925.9558333333334,-235.39833333333334,-233.70749999999998,863.8099999999998,-182.37749999999997
2017-12-29 16:00:00,865.685,893.7316666666667,-229.6058333333333,-234.10499999999993,839.4074999999999,-177.93250000000003
2017-12-29 17:00:00,866.7416666666667,899.9241666666667,-227.1775,-227.81416666666667,840.8758333333332,-174.01166666666668
2017-12-29 18:00:00,900.9250000000001,948.685,-234.81583333333333,-240.85333333333332,884.5350000000002,-180.5675
2017-12-29 19:00:00,898.8483333333334,939.4625,-238.1291666666667,-242.84416666666664,873.3983333333334,-182.96
2017-12-29 20:00:00,884.0575,910.1141666666667,-231.6008333333333,-236.42499999999995,855.0149999999999,-178.68083333333334
2017-12-29 21:00:00,877.1349999999999,896.66,-225.26916666666668,-229.92666666666665,839.1725,-175.29583333333332
2017-12-29 22:00:00,901.7941666666666,923.7199999999998,-228.66,-234.6725,865.2624999999999,-178.4125
2017-12-29 23:00:00,901.6933333333333,940.6766666666667,-221.74333333333334,-225.48583333333332,868.0425000000001,-172.73416666666665
2017-12-30 00:00:00,885.1124999999998,911.9666666666666,-230.01333333333332,-234.65250000000003,850.7774999999998,-180.6875
2017-12-30 01:00:00,894.1625,919.8391666666665,-228.58249999999998,-233.8408333333333,853.8124999999999,-179.20666666666668
2017-12-30 02:00:00,887.8916666666665,911.7158333333332,-229.5425,-234.51250000000002,855.5691666666667,-178.59583333333333
2017-12-30 03:00:00,886.2691666666666,917.9975000000001,-230.51333333333332,-235.49333333333334,858.0966666666667,-179.16583333333332
2017-12-30 04:00:00,897.0316666666668,916.7716666666665,-228.44166666666663,-234.1725,862.2875,-177.95583333333332
2017-12-30 05:00:00,910.4308333333335,934.7725,-230.36416666666662,-237.0466666666667,871.5024999999999,-180.9725
2017-12-30 06:00:00,893.1325,916.23,-231.05249999999998,-237.0966666666667,863.4608333333335,-179.67499999999998
2017-12-30 07:00:00,902.1483333333332,943.3591666666665,-225.35000000000002,-232.39416666666668,884.2225000000002,-174.13833333333335
2017-12-30 08:00:00,878.7791666666666,926.8149999999999,-220.45416666666665,-227.8216666666667,881.8983333333332,-170.80999999999997
2017-12-30 09:00:00,905.1733333333332,948.9766666666665,-233.72416666666666,-243.61249999999998,901.4625,-182.00166666666667
2017-12-30 10:00:00,899.0725000000002,944.5624999999999,-239.13250000000002,-246.59500000000003,899.3375,-188.47166666666666
2017-12-30 11:00:00,893.2566666666668,952.25,-234.1408333333333,-242.80166666666662,892.6616666666665,-181.49166666666667
2017-12-30 12:00:00,894.3983333333334,954.6583333333333,-250.13916666666663,-257.4116666666667,890.9191666666669,-198.17499999999998
2017-12-30 13:00:00,895.2558333333333,940.4791666666666,-257.9191666666667,-268.0199999999999,889.0058333333335,-205.73999999999998
2017-12-30 14:00:00,885.6625,927.4741666666665,-246.44250000000002,-250.49749999999997,884.5458333333336,-193.88000000000002
2017-12-30 15:00:00,890.7183333333332,942.0991666666667,-243.61499999999998,-250.57583333333332,897.9250000000001,-188.56750000000002
2017-12-30 16:00:00,908.7225,951.0091666666666,-252.4216666666667,-262.34250000000003,902.7333333333332,-203.19666666666663
2017-12-30 17:00:00,892.1508333333333,943.8150000000002,-240.67916666666667,-247.65166666666667,899.8566666666669,-187.68916666666667
2017-12-30 18:00:00,893.4000000000001,944.4541666666668,-240.11,-245.07249999999996,885.9608333333334,-187.46416666666667
2017-12-30 19:00:00,892.5133333333333,929.7991666666667,-233.2166666666667,-238.37749999999997,868.6658333333334,-181.9375
2017-12-30 20:00:00,901.9508333333333,941.2166666666666,-237.0091666666667,-244.93666666666664,869.8791666666666,-186.4725
2017-12-30 21:00:00,916.9541666666665,960.6949999999997,-239.74,-246.66833333333332,884.85,-187.58416666666673
2017-12-30 22:00:00,880.6183333333333,899.5174999999999,-234.4525,-239.77166666666668,846.4116666666665,-184.37250000000003
2017-12-30 23:00:00,892.1091666666666,927.7108333333334,-230.61166666666665,-232.71333333333337,863.7750000000001,-179.59249999999997
2017-12-31 00:00:00,853.09,866.88,-234.32,-234.99,832.7,-185.94
2017-12-31 01:00:00,,,,,,
2017-12-31 02:00:00,,,,,,
2017-12-31 03:00:00,,,,,,
2017-12-31 04:00:00,,,,,,
2017-12-31 05:00:00,,,,,,
2017-12-31 06:00:00,,,,,,
2017-12-31 07:00:00,,,,,,
2017-12-31 08:00:00,,,,,,
2017-12-31 09:00:00,,,,,,
2017-12-31 10:00:00,,,,,,
2017-12-31 11:00:00,,,,,,
2017-12-31 12:00:00,,,,,,
2017-12-31 13:00:00,,,,,,
2017-12-31 14:00:00,,,,,,
2017-12-31 15:00:00,,,,,,
2017-12-31 16:00:00,,,,,,
2017-12-31 17:00:00,,,,,,
2017-12-31 18:00:00,,,,,,
2017-12-31 19:00:00,,,,,,
2017-12-31 20:00:00,,,,,,
2017-12-31 21:00:00,,,,,,
2017-12-31 22:00:00,,,,,,
2017-12-31 23:00:00,,,,,,
2018-01-01 00:00:00,888.3541666666666,947.2299999999999,-227.295,-232.08249999999998,888.7225,-177.73333333333335
2018-01-01 01:00:00,890.5799999999999,926.2049999999999,-173.53166666666667,-183.59416666666667,864.1341666666666,-132.36916666666667
2018-01-01 02:00:00,879.8766666666667,936.2500000000001,-221.97500000000005,-230.17083333333332,881.6025,-174.3758333333333
2018-01-01 03:00:00,900.1616666666667,965.8908333333334,-229.60583333333332,-235.13333333333335,900.4616666666666,-179.8925
2018-01-01 04:00:00,889.1491666666665,944.0816666666666,-228.87749999999997,-233.0416666666667,887.8608333333333,-180.28333333333333
2018-01-01 05:00:00,890.6666666666666,947.3833333333333,-232.16916666666668,-237.8841666666667,887.4275000000002,-184.38333333333333
2018-01-01 06:00:00,875.0733333333334,922.3975000000002,-226.77999999999997,-232.79666666666662,866.5525000000001,-176.53166666666667
2018-01-01 07:00:00,889.6449999999999,933.495,-230.08916666666667,-234.8183333333333,873.6066666666667,-180.095
2018-01-01 08:00:00,874.8516666666666,911.2483333333333,-225.74499999999998,-229.4316666666667,857.8949999999999,-176.57500000000002
2018-01-01 09:00:00,891.565,938.1175,-225.0708333333333,-229.17583333333334,874.1841666666666,-174.76583333333335
2018-01-01 10:00:00,909.0416666666669,957.8641666666667,-227.165,-232.3283333333333,886.9583333333334,-176.92
2018-01-01 11:00:00,924.6575000000003,975.3249999999998,-231.15499999999997,-236.5666666666667,894.7858333333332,-182.035
2018-01-01 12:00:00,945.5866666666667,995.9808333333332,-241.70000000000002,-252.4666666666667,912.2858333333334,-192.7916666666667
2018-01-01 13:00:00,905.0425,945.3875000000002,-230.7925,-236.81083333333336,881.2058333333334,-182.28999999999996
2018-01-01 14:00:00,899.8858333333334,932.6641666666665,-192.22166666666666,-205.02999999999997,882.5175,-150.33083333333335
2018-01-01 15:00:00,842.0691666666665,872.8075,-157.34666666666666,-169.5375,846.13,-124.93
2018-01-01 16:00:00,931.5666666666666,970.2191666666666,-169.75666666666666,-180.52666666666667,915.3183333333333,-132.50666666666666
2018-01-01 17:00:00,920.1716666666666,974.0133333333333,-209.95583333333332,-215.81499999999997,928.8391666666668,-162.8758333333333
2018-01-01 18:00:00,931.0533333333333,984.7616666666667,-223.89416666666662,-236.00249999999997,925.7708333333335,-172.6825
2018-01-01 19:00:00,912.1625,955.0991666666667,-223.90083333333334,-231.22,884.745,-173.26666666666665
2018-01-01 20:00:00,890.64,930.1350000000001,-225.3575,-231.49750000000003,861.85,-176.45583333333332
2018-01-01 21:00:00,869.4241666666667,892.8433333333334,-226.25,-232.62833333333336,841.1408333333333,-176.77583333333334
2018-01-01 22:00:00,852.7716666666666,858.459166666667,-220.73333333333335,-224.42500000000004,819.8416666666666,-170.07333333333335
2018-01-01 23:00:00,852.9500000000002,858.6900000000004,-219.92000000000004,-222.80000000000004,819.6499999999997,-169.47
2018-01-02 00:00:00,852.9500000000002,858.6900000000004,-219.92000000000004,-222.80000000000004,819.6499999999997,-169.47
2018-01-02 01:00:00,852.9500000000002,858.6900000000004,-219.92000000000004,-222.80000000000004,819.6499999999997,-169.47
2018-01-02 02:00:00,852.9500000000002,858.6900000000004,-219.92000000000004,-222.80000000000004,819.6499999999997,-169.47
2018-01-02 03:00:00,852.9500000000002,858.6900000000004,-219.92000000000004,-222.80000000000004,819.6499999999997,-169.47
2018-01-02 04:00:00,852.9500000000002,858.6900000000004,-219.92000000000004,-222.80000000000004,819.6499999999997,-169.47
2018-01-02 05:00:00,852.9500000000002,858.6900000000004,-219.92000000000004,-222.80000000000004,819.6499999999997,-169.47
2018-01-02 06:00:00,852.9500000000002,858.6900000000004,-219.92000000000004,-222.80000000000004,819.6499999999997,-169.47
2018-01-02 07:00:00,852.9500000000002,858.6900000000004,-219.92000000000004,-222.80000000000004,819.6499999999997,-169.47
2018-01-02 08:00:00,852.9500000000002,858.6900000000004,-219.92000000000004,-222.80000000000004,819.6499999999997,-169.47
2018-01-02 09:00:00,859.0050000000001,893.2941666666669,-218.7225,-225.3791666666667,853.6400000000002,-168.5833333333333
2018-01-02 10:00:00,856.8083333333333,879.6799999999998,-217.9125,-226.50500000000002,844.3166666666667,-167.17833333333337
2018-01-02 11:00:00,862.8808333333333,880.0291666666667,-218.4325,-227.225,846.5191666666665,-168.08583333333334
2018-01-02 12:00:00,874.8233333333333,898.9,-227.025,-231.30499999999998,855.8333333333334,-175.82166666666663
2018-01-02 13:00:00,883.3525000000001,913.4975000000001,-231.49833333333333,-237.475,859.0424999999997,-180.84583333333333
2018-01-02 14:00:00,883.7958333333335,923.9633333333333,-231.4666666666667,-240.78166666666667,870.0158333333333,-181.11166666666668
2018-01-02 15:00:00,884.8425000000001,938.3616666666667,-225.25500000000002,-234.48916666666665,879.9549999999999,-174.16666666666666
2018-01-02 16:00:00,885.5025,920.3583333333331,-230.34999999999994,-237.915,867.5675000000001,-177.01083333333335
2018-01-02 17:00:00,884.3474999999999,910.2591666666666,-234.45249999999996,-243.8083333333333,862.8833333333336,-183.21833333333336
2018-01-02 18:00:00,892.7083333333334,917.8366666666667,-230.79666666666665,-237.37416666666664,861.5508333333333,-181.0225
2018-01-02 19:00:00,901.2158333333335,939.0816666666666,-231.95083333333332,-239.66083333333333,865.5658333333334,-181.38333333333335
2018-01-02 20:00:00,917.8441666666668,961.0783333333334,-231.96249999999998,-238.1716666666667,880.6349999999999,-181.11333333333334
2018-01-02 21:00:00,914.1783333333334,956.1683333333334,-229.81916666666666,-234.70583333333332,876.9066666666668,-179.14499999999998
2018-01-02 22:00:00,912.7308333333332,946.3383333333333,-246.08,-256.25750000000005,876.1658333333335,-198.1041666666667
2018-01-02 23:00:00,876.715,892.4458333333333,-227.70666666666668,-234.8641666666667,841.4800000000001,-179.5158333333333
2018-01-03 00:00:00,864.6408333333334,867.7141666666666,-227.89999999999998,-232.77416666666667,825.7841666666667,-179.4225
2018-01-03 01:00:00,880.9749999999999,906.5208333333331,-227.95166666666668,-234.15,852.4666666666667,-178.275
2018-01-03 02:00:00,896.1916666666666,936.9675000000001,-222.34833333333333,-230.41166666666666,873.2724999999999,-172.70416666666668
2018-01-03 03:00:00,898.2058333333333,954.3625000000002,-220.46166666666667,-227.41583333333332,881.5558333333335,-171.75583333333336
2018-01-03 04:00:00,885.0366666666667,930.4500000000002,-218.12083333333337,-226.26749999999996,873.3958333333335,-170.81583333333333
2018-01-03 05:00:00,881.9466666666666,918.7099999999999,-222.44416666666666,-229.65999999999997,868.6783333333333,-175.34416666666667
2018-01-03 06:00:00,884.3108333333333,918.6816666666667,-225.5958333333334,-231.22666666666672,860.4508333333333,-178.3525
2018-01-03 07:00:00,917.3316666666666,968.8025000000001,-227.775,-236.01166666666666,906.2324999999997,-180.51999999999998
2018-01-03 08:00:00,923.9466666666666,980.7775,-223.11749999999998,-231.47500000000002,913.8408333333335,-177.47333333333336
2018-01-03 09:00:00,931.0808333333333,990.71,-221.23833333333332,-231.375,916.4375,-174.08333333333334
2018-01-03 10:00:00,897.7258333333333,947.8683333333333,-217.0108333333333,-225.05250000000004,885.2608333333334,-168.02833333333334
2018-01-03 11:00:00,892.6858333333334,932.7016666666667,-222.45166666666668,-226.43000000000004,873.7891666666669,-175.23083333333332
2018-01-03 12:00:00,879.96,905.4458333333333,-229.51333333333335,-234.82499999999996,854.3591666666666,-182.01166666666668
2018-01-03 13:00:00,870.8158333333334,892.8024999999999,-222.51416666666668,-226.7158333333334,846.6341666666664,-175.38
2018-01-03 14:00:00,893.6866666666666,924.0974999999999,-226.45166666666668,-231.38833333333332,866.3383333333333,-178.35000000000002
2018-01-03 15:00:00,901.3691666666667,938.3874999999999,-228.83833333333334,-235.8858333333333,873.1616666666665,-179.97833333333335
2018-01-03 16:00:00,898.1016666666666,935.87,-231.0875,-238.69583333333333,869.395,-182.00166666666667
2018-01-03 17:00:00,912.4191666666669,964.7125000000001,-225.0241666666667,-233.04666666666665,889.9516666666667,-175.6925
2018-01-03 18:00:00,908.1933333333335,950.3766666666667,-216.86749999999998,-222.36666666666667,887.6983333333332,-167.72833333333332
2018-01-03 19:00:00,918.1108333333333,956.3083333333334,-236.23333333333335,-244.80166666666665,894.9108333333334,-187.31083333333333
2018-01-03 20:00:00,890.9841666666666,932.0016666666666,-227.5658333333333,-232.46833333333336,870.4808333333335,-179.5391666666667
2018-01-03 21:00:00,895.8108333333333,935.5758333333333,-227.9375,-234.16083333333336,877.7724999999999,-180.5925
2018-01-03 22:00:00,859.3825,880.0508333333336,-223.30499999999998,-229.8666666666667,847.2108333333332,-175.515
2018-01-03 23:00:00,879.1283333333334,907.3733333333333,-228.39249999999996,-231.30916666666667,856.8025000000002,-179.085
2018-01-04 00:00:00,885.6883333333332,921.8927272727273,-227.76999999999998,-233.72000000000003,858.7175000000001,-178.88666666666666
2018-01-04 01:00:00,879.4225000000001,913.1375000000002,-228.60333333333335,-233.5533333333333,859.8425000000001,-180.70416666666665
2018-01-04 02:00:00,881.4741666666667,914.5408333333334,-208.36583333333328,-215.78750000000002,860.0291666666667,-163.89166666666662
2018-01-04 03:00:00,924.1808333333333,947.1683333333334,-166.21666666666664,-174.46416666666667,892.2950000000002,-126.30416666666667
2018-01-04 04:00:00,877.5808333333334,909.9275000000001,-217.0875,-218.005,864.7116666666666,-168.91083333333333
2018-01-04 05:00:00,896.2816666666668,940.6674999999999,-227.08833333333334,-228.68999999999997,882.315,-179.2541666666667
2018-01-04 06:00:00,883.7125,921.8091666666666,-225.83083333333332,-225.98749999999998,863.6466666666666,-177.08083333333335
2018-01-04 07:00:00,902.3258333333333,958.7391666666667,-227.17999999999998,-232.5616666666666,892.4666666666667,-178.98416666666662
2018-01-04 08:00:00,892.0333333333333,946.4383333333335,-225.3841666666667,-228.95416666666668,885.5666666666666,-177.405
2018-01-04 09:00:00,890.1333333333333,939.855,-225.55499999999998,-228.33166666666668,878.2591666666667,-177.70833333333334
2018-01-04 10:00:00,898.285,948.3166666666666,-228.165,-230.04666666666665,882.5499999999998,-180.12333333333333
2018-01-04 11:00:00,888.7266666666666,929.4158333333335,-225.545,-228.53500000000005,871.6950000000002,-178.52999999999997
2018-01-04 12:00:00,909.1091666666666,962.5741666666668,-226.50833333333333,-231.4725,898.7058333333333,-179.27333333333334
2018-01-04 13:00:00,888.8716666666668,921.4425,-219.98749999999998,-221.86833333333334,871.0108333333333,-173.74
2018-01-04 14:00:00,892.5291666666667,929.9341666666668,-220.5325,-224.6108333333333,884.6975000000001,-172.8708333333333
2018-01-04 15:00:00,889.5783333333334,934.5574999999999,-221.37166666666667,-222.08833333333334,881.6183333333335,-173.22333333333333
2018-01-04 16:00:00,881.0658333333332,922.6041666666666,-223.57916666666668,-226.65499999999997,882.8833333333333,-175.76999999999998
2018-01-04 17:00:00,887.0583333333334,927.8675,-225.75333333333333,-228.44333333333336,882.6500000000001,-176.31083333333333
2018-01-04 18:00:00,888.6725,925.0683333333333,-229.9041666666667,-233.77083333333334,872.0483333333333,-181.955
2018-01-04 19:00:00,880.5425,913.7225000000002,-223.12833333333333,-227.42333333333332,868.2283333333334,-176.13083333333336
2018-01-04 20:00:00,869.9208333333332,900.5516666666666,-222.92916666666665,-227.49333333333334,857.4724999999999,-173.34583333333333
2018-01-04 21:00:00,882.6974999999999,911.9966666666668,-225.8708333333333,-228.5058333333333,870.0016666666667,-177.11416666666665
2018-01-04 22:00:00,896.9858333333333,932.8441666666668,-226.93166666666664,-232.6316666666667,883.6783333333334,-179.1
2018-01-04 23:00:00,884.5475,915.1408333333334,-226.79749999999999,-230.83666666666667,870.1775000000001,-178.82416666666666
2018-01-05 00:00:00,875.3241666666668,907.2633333333333,-228.39666666666668,-229.58499999999995,864.8550000000001,-179.37166666666667
2018-01-05 01:00:00,879.7941666666666,907.9125,-231.15083333333337,-233.42916666666667,865.0450000000001,-182.3408333333333
2018-01-05 02:00:00,888.395,942.5141666666668,-232.5041666666667,-232.1591666666667,889.6391666666667,-184.07000000000002
2018-01-05 03:00:00,879.6191666666665,917.1091666666667,-231.84333333333333,-232.98416666666662,871.3966666666666,-181.66499999999996
2018-01-05 04:00:00,894.2641666666667,933.3333333333334,-227.91750000000002,-229.78166666666667,885.6025,-178.64333333333332
2018-01-05 05:00:00,877.5224999999999,907.8391666666666,-224.39666666666668,-223.5516666666667,863.4933333333332,-173.70583333333332
2018-01-05 06:00:00,870.5991666666667,894.6075,-225.48666666666665,-230.535,854.1833333333333,-174.42333333333337
2018-01-05 07:00:00,877.0308333333332,913.1466666666666,-223.14499999999998,-227.84083333333334,870.8225000000001,-172.61916666666664
2018-01-05 08:00:00,871.5058333333333,900.1933333333333,-228.01666666666665,-230.98916666666665,860.4274999999999,-177.15
2018-01-05 09:00:00,875.0158333333333,907.3750000000001,-226.75333333333333,-231.77166666666665,869.2933333333334,-176.82666666666668
2018-01-05 10:00:00,854.4316666666667,874.8675,-231.13833333333332,-236.39083333333338,855.5291666666667,-181.6333333333333
2018-01-05 11:00:00,870.2166666666667,895.5425,-223.51666666666668,-229.24416666666664,867.2958333333332,-173.2675
2018-01-05 12:00:00,881.5749999999998,917.3549999999999,-225.52999999999997,-230.70000000000002,879.9883333333332,-173.9725
2018-01-05 13:00:00,884.7958333333332,910.5716666666666,-222.67916666666667,-225.8175,872.9549999999999,-170.095
2018-01-05 14:00:00,888.3875000000002,920.2175000000001,-221.38999999999996,-223.6091666666667,879.8850000000001,-170.67
2018-01-05 15:00:00,908.9,959.3725,-229.20666666666662,-232.9333333333333,901.5516666666667,-177.32916666666668
2018-01-05 16:00:00,853.9408333333334,875.4575000000001,-228.9483333333333,-232.90416666666667,846.7041666666668,-177.81333333333336
2018-01-05 17:00:00,852.1366666666667,880.5883333333333,-234.64750000000004,-239.38666666666668,855.7025000000002,-183.52249999999995
